Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,AccountId
2089887,59,1361339130123,zhibin,1448958921607,http://stevevallay.github.com,China,"<ul>
<li>I like Android. 
<ul>
<li>I hate Baidu. </li>
<li>I like Chrome. </li>
<li>I like Dropbox. </li>
<li>I like Evernote.</li>
<li>I like Firefox. </li>
<li>I like Google - Github. </li>
<li>I like HackerNews.</li>
<li>I like Iphone. </li>
<li>I like Jeklly. </li>
<li>I like Konsole. </li>
<li>I like Linux. </li>
<li>I like Moon. </li>
<li>I like Nginx. </li>
<li>I like OpenSource. </li>
<li>I like Python. </li>
<li>I work @Q. </li>
<li>I like Ruby. </li>
<li>I write Software. </li>
<li>I like Twitter. </li>
<li>I like Ubuntu. </li>
<li>I hate VS.   </li>
<li>I like Wiki, hate Windows. </li>
<li>I like *niX. </li>
<li>I like Yutube. </li>
<li>I am Zhibin.</li>
</ul></li>
</ul>
",18,0,0,,,2389818
2092180,121,1361378412823,user2092180,1367612209120,,,,6,0,0,,,2392620
2092194,48,1361378592250,danallison,1580434798640,http://danallison.org,"Seattle, WA","<p>JavaScript and Ruby Developer with an animation background.</p>
",16,8,0,,,2392636
2092607,422,1361385816393,rantanplan,1675700272900,,,,79,82,1,,,2393167
2094343,172,1361429566847,Daniel Paval,1683406499397,http://www.scorpionsoftware.ro,,,48,90,1,,,2395457
2095295,1,1361447458313,Baloom Boom,1387862814870,,,,46,0,0,,,2396618
2099402,116,1361535872420,MCoder,1683308093880,,,,8,0,0,,,2401897
2104520,1,1361712792890,user2104520,1361713721633,,,,0,0,0,,,2408858
2105259,295,1361735614560,Hugo,1647297257483,,,"<p>Mobile developer at APPCOM</p>
",44,64,0,,,2409896
2110550,13,1361870353200,Marusia,1560232041677,,"Amman, Jordan",,26,0,0,,,2416679
2111545,401,1361887628580,Arraxas,1431424978587,,,,21,16,0,,,2417873
2114542,1,1361954621797,Bony,1364368969203,http://www.liweihong.net,,,3,0,0,,,2421730
2115387,23,1361969134103,Andy3Wood,1392247370193,,Nottingham,,3,0,0,,,2422754
2115644,1338,1361973141587,Praveen Kumar,1650487609170,,London,"<p>Coder. Founder. Engineer.</p>
",128,749,17,,,2423105
2115953,49,1361978137873,mtrmilk,1388687615907,,,"<p>please delete me</p>
",7,2,0,,,2423504
2116220,1,1361982274653,George Gardiner,1634710574360,http://www.commonmode.co.uk,,,1,0,0,,,2423832
2116543,177,1361987606440,Remy Lagerweij,1588761029410,http://behance.net/remylagerweij,"Delft, Netherlands",,45,1,0,,,2424248
2116747,75,1361990982750,Lotharlux,1518683462990,,,,5,19,0,,,2424496
2117427,467,1362004294107,user2117427,1362520336783,,,,21,3,0,,,2425353
2120219,121,1362065473347,DocLeonard,1636230432413,,West-Vlaanderen,,10,1,0,,,2428846
2120986,11,1362079330630,Mohnish,1376404215533,,,,4,0,0,,,2429811
2121779,11,1362098630607,Robert,1407770491377,,Virginia,"<p>Lazy IT guy working on Microsoft Technologies.
Nowadays open to Open source ideas as world is full of information, need a process to interconnect these ideas </p>
",7,0,0,,,2430841
2122144,21,1362110805743,Audy,1392627084107,,,,23,0,0,,,2431317
2125510,146,1362181908173,Octopuscabbage,1683226527133,,"Kansas City, MO, United States",,14,0,2,,,2435493
2125587,21,1362184643997,user2125587,1363642447953,,,,9,0,0,,,2435591
2126607,684,1362226314097,rasputino,1683451526207,,Spain,,168,471,19,,,2436936
2126819,13,1362233411713,Vincent Degrave,1678192602677,,België,,8,0,0,,,2437228
2127835,84,1362270057360,the_steve,1683218850763,,,,7,15,0,,,2438665
2128876,305,1362316949173,clericc,1674555581417,,,,13,4,0,,,2440106
2129753,23,1362344802497,Teresa Rollingsworth,1371246859987,,,,1,0,0,,,2441298
2130111,13,1362358289420,sm1,1372536939840,,,,3,0,0,,,2441801
2130449,101,1362371116683,user2130449,1553478084457,,,,5,0,0,,,2442304
2133103,121,1362424118727,parsifal,1362495910347,,,,1,0,0,,,2445635
2134044,11,1362450775937,theoutfield,1378246107303,,,,5,0,0,,,2446959
2135748,191,1362486778030,Andreas Kromann,1430288349533,,,,13,0,0,,,2449065
2135941,2293,1362490110743,SanThee,1683302399073,,,"<p>Just a developer loving his job.</p>
",200,1349,19,,,222722
2138071,480,1362533904663,Jargen89,1636985922510,,"Toronto, ON, Canada","<p>I love puzzles</p>
",69,39,1,,,2452047
2140705,11,1362585437027,user2140705,1364226054580,,,,0,0,0,,,2455341
2142536,49,1362624632313,bubbaJackson,1501776840673,,,,17,2,0,,,2457785
2142795,23,1362632497280,Chris Preen,1607936695897,,"Cape Town, Western Cape, South Africa","<p>Learning Front-end Dev: Dived into the deep end.
Learning by doing.</p>
",15,2,0,,,2458117
2143016,149,1362637837267,Prakki,1440764045120,,,,33,0,0,,,2458392
2143063,17,1362638791210,user2143063,1600856585653,,,,1,0,0,,,2458446
2143106,11,1362639418640,DShiv,1502109556453,,,,6,0,0,,,2458493
2143575,13,1362648294587,Mamta,1531809830813,,,,6,0,0,,,2459046
2145615,1,1362680742770,BlueStar,1381030296777,,,,0,0,0,,,2461548
2146490,3,1362699095503,user2146490,1450215421653,,,,4,0,0,,,2462688
2146933,409,1362713363467,user2146933,1636400007870,,,,43,7,0,,,2463291
2149885,1,1362774468683,user2149885,1531388996323,,,,0,0,0,,,2467034
2150067,11,1362778494890,user2150067,1384868324093,,,,1,0,0,,,2467264
2150271,544,1362783620243,Jesse,1675785716563,,,"<p>C# .NET developer with a heavy interest on software architecture.</p>
",86,53,2,,,2467524
2151735,151,1362840651507,Tushar Dudani,1540308797317,,,,33,0,0,,,2469474
2152986,147,1362888030550,Ian,1675978762293,,,,34,28,0,,,2471174
2153052,169,1362890679110,Ninj0r,1683341144640,,Japan,,22,264,0,,,2471259
2153671,15,1362915874293,Lukáš Koláček,1367646870310,,,,4,0,0,,,2472086
2153900,51,1362923461743,eilgin,1632321816687,http://www.thomas-jouannic.fr,"Paris, France","<p>I'm trying to get rid of procrastination by actually finishing all the projects i've started...</p>
",43,0,0,,,2472377
2154047,76,1362928388257,ray,1404821546953,,,,5,0,0,,,2472586
2155865,1,1362987403150,Himanshu Barot,1560508617257,,,,1,0,0,,,2475066
2155886,21,1362987980330,Abhishek Agarwal,1386423968713,,,,2,0,0,,,2475091
2156008,15,1362991271363,cafeon,1373003779380,,,,1,0,0,,,2475239
2156926,56,1363007653830,phansys,1619213856187,,"Buenos Aires, CABA, Argentina",,7,0,0,,,2476354
2156932,786,1363007775980,udit gupta,1450154595643,,,,27,1,0,,,2476361
2157778,13,1363021257910,Rick Morrison,1560281293723,,,,1,0,0,,,2477443
2158324,43,1363031515723,Doga Oz,1381832274447,,,,6,12,0,,,2478167
2160007,13,1363077110680,Mariusz,1377347263423,,,,4,0,0,,,2480421
2160610,13,1363086303680,user2160610,1387206815317,,,,14,0,0,,,2481168
2160906,7,1363090892593,user2160906,1646281875973,,"Bangalore, Karnataka, India","<p>Code Lover, An automation Engineer in a Giant Telecom Company.</p>

<p>Deals with Core networking elements Simulations, Basically works on Python,Shell,Perl.</p>

<p>Tools Used ROBOT automation Framework, JENKINS, IPSL</p>
",20,0,0,,,2481526
1823793,562,1352898749230,Shurik,1678438595810,,,,80,2,1,,,2043063
1825738,83,1352957295157,bjscollura,1679932104337,,USA,"<p>I'm a person with a computer and a Stack Overflow account.</p>
",6,25,0,,,2045598
2273292,163,1365750403710,kireirina,1530256466220,,,,30,27,0,,,2626393
2273671,53,1365757381263,Gabriel Popa,1530775628143,,,,8,0,0,,,2626833
2274717,31,1365775209870,Sam Sanders,1605821020680,,"Wichita, KS, United States",,13,0,0,,,1073677
2276656,61,1365826575120,roman,1635191864723,,,,2,7,0,,,2630597
2276860,73,1365835569857,Sohil,1497252111840,http://sohilladhani.wordpress.com,"Ahmadabad, Gujarat, India",,8,2,0,,,2630871
2282028,31,1366019743597,Sean Williams,1387533511980,,,,0,0,0,,,2637747
2283428,121,1366044074147,Harry Elnekave Encaoua,1626191627860,,,,12,0,0,,,2639437
2283542,641,1366046444477,yogesh,1518883131317,,,"<p>CS student at NYU</p>
",14,12,0,,,2639588
2285976,23,1366107109693,user2285976,1366195515550,,,,3,0,0,,,2642622
2286503,758,1366116446783,MESepehr,1683456120797,https://ebrahimsepehr.ir,Iran,"<p>Experienced, and Self-driven technology leader with over 13 years of proven success in leading the end-to-end creation of innovative software solutions. Accomplished leader with hands-on experience in software design, team management and developing strategic product roadmaps.</p>
<p>As a director of development, research, and technical architect leading over hundred startup software products, Currently managing 5 teams consist of 15 programmers and developers remotely.</p>
<p>Trusted as an instructor and trainer in complex projects, have accomplished competently wide variety of projects in many programming languages. I've designed wide variety of new programs innovatively from ground up (See bellow: &quot;Dikte goo&quot;, &quot;Eye fundus&quot;).</p>
<p>Professional knowledge and experience on many programming languages such as NodeJS, PHP, C#, Python and frameworks such as React, Symfony, dot net Core and have also programmed a Framework named SaffronCode SDK over 6 years of project development experience personally. Experienced on DevOps and CI/CD and designing strategic, arcade games.</p>
",90,162,12,,,2643272
2286756,211,1257238732873,user2286756,1683457001253,,,,71,2,0,,,880911
2291795,21,1366217927553,user2291795,1598639012647,,,,3,0,0,,,2649823
2292041,256,1366222326560,Initial-B,1591999412383,,,,7,0,0,,,2650138
2292690,15,1366235318947,ssubbk,1366242249570,,California,,1,0,0,,,2651016
2297328,93,1366330549547,Kirk Werklund,1553437594383,,,,17,40,0,,,2581928
2298281,11,1366357747943,CCY,1382345099780,,,,4,0,0,,,2657985
2299236,39,1366375754030,jack,1556906643270,,,,19,0,0,,,2659132
2299547,13,1366380954310,Roberto Demozzi,1667990951920,,,,3,0,0,,,2659541
2300201,1,1366392752123,user2300201,1629096234507,,,,0,0,0,,,2660349
2301408,649,1366436868393,gs11111,1491980614313,,,,186,191,17,,,2661950
2304409,559,1366550905040,flo,1683390926920,,,,69,34,0,,,2665974
2308221,43,1366648385180,john,1602256637113,,,,3,1,0,,,2670712
2309282,121,1366674978120,user2309282,1625838319093,,,,17,12,0,,,2672118
2310737,25,1366710864237,Егор Грижук,1430228193270,,,,10,0,0,,,2673941
2369775,11,1368183848927,Riccardo,1682084541457,http://riccardo.cefala.net,"Amsterdam, Netherlands","<p>I am a Computer Science grad student and research grant holder. My current main interests are languages for Distributed and Parallel Systems and High Level Computing Models on the Cloud.</p>
",11,0,0,,,2750205
1910447,3768,1355759637530,MillaresRoo,1680093290253,http://millares.gal,"Noia, Spain","<p>Fago software, monto en bici, teño un can.</p>
",509,1242,39,,,1477209
1910840,1,1355769422127,Blady,1495563754870,,,,0,0,0,,,2155487
1911348,65,1355784300513,Justin Whitehead,1674502644760,,,,12,67,0,,,2156163
1911858,3,1355807669317,Ravi jethva,1675859515850,http://localhost,"ahmedabad,india","<p>Android developer</p>
",3,0,0,,,2156856
1915249,11,1355907505300,Martinu,1664197838340,,,,8,0,0,,,2161116
1916625,31,1355939901433,user1916625,1360979712227,,,,1,0,0,,,2162846
1920288,1018,1356047996927,Phil,1620436575317,,,,25,64,1,,,2167505
1925442,45,1356289457533,user1925442,1462434374297,,,,5,3,0,,,2174363
1926383,73,1356342161147,Artem Bokov,1403013625780,,,,4,11,0,,,2175644
1926557,11,1356348767707,Shebas Khan,1358770626713,,,,1,0,0,,,2175857
1927139,1,1356372753637,Med,1466689043753,,,,0,0,0,,,2176585
1930531,169,1356548342917,livearoha,1616471855823,http://jeremymoseley.com,"Pasadena, CA","<p>Developer based in Los Angeles primarily writing in PHP and Objective-C</p>
",16,12,0,,,2180999
2370351,1,1368195361780,user2370351,1501848531767,,,,0,0,0,,,2750941
2370462,1,1368197388293,Mr.Seer,1669510852440,,"Montreal, QC, Canada","<p>Full-stack dev interested in (All.NET, SQL, Angular, node JS, pwsh, Azure devops, MSTest, XUnit)</p>
",0,0,0,,,2751078
2370490,135,1368197845040,CodeMonkey,1554317033010,,,,39,4,0,,,2751114
2371528,21,1368220093850,user2371528,1368395553943,,,,0,0,0,,,2752455
2374670,3,1368353865033,Andrew Watson,1681806014053,http://www.andrewbrettwatson.com,Spain,"<p>Designer, Marketer, Ad man and web designer. Jack of all trades. @andrewbrtwatson</p>
",11,0,0,,,2756841
2374757,23,1368357949347,knoxvillain,1368533714110,,,"<p>Storage Technical Consultant</p>
",3,0,0,,,2756960
2376421,1,1368421553410,Jeno Vettoor,1425657356963,,,,3,0,0,,,2759185
2376539,7,1368425279747,salmon,1476305294430,,,,6,0,0,,,2759334
2376647,29,1368427861143,RaOne,1401966454933,,,,6,39,0,,,2759466
2377033,1,1368435061497,Mehmet Cakoglu,1604068966963,,Turkey,"<p>Just human being.</p>
",5,0,0,,,2759941
2377119,31,1368436684107,user2377119,1389682286610,,,,3,1,0,,,2760048
2380619,21,1368517023583,Waleed Ahmad,1476692040703,http://waleedahmad.tumblr.com/,"Lahore, Pakistan",,9,0,0,,,2764449
2381086,13,1368524557330,Sylvain B,1377681520277,,,,5,0,0,,,2765194
2381630,41,1368533610673,infredha,1369867865103,,,,5,0,0,,,2765900
2383096,1,1368558170503,zydeoN,1679958517383,http://pmatias.com,,,2,0,0,,,2767822
2385379,241,1368612753497,Yaitzme,1658290532160,,,,32,195,4,,,2770724
2386467,11,1368630563017,Devastator,1683348163983,,"Austin, TX, USA",,2,0,0,,,2772064
2389259,11,1368695723900,Christian Salvatore,1369042292013,,,,3,0,0,,,2775623
2390361,13,1368713756820,Andrada,1623943625807,,Romania,,8,0,0,,,2776969
2390946,1,1368723289177,Celine Jan,1447421546440,,,,2,0,0,,,2777723
2391348,31,1368731005633,Mike Jr.,1415459527467,,,,3,0,0,,,2778228
2391363,45,1368731211070,hanskait,1683312780843,,Argentina,,11,0,0,,,2778246
2391422,389,1368732256917,Tom Usborne,1599023707130,,,,22,2,0,,,2778318
2394890,88,1368811191320,dotbat,1585231933980,,,,11,24,0,,,2731515
2397079,559,1368889261347,Kalhua,1440783802020,,,,27,0,0,,,2785574
2398181,3,1368936514410,JPF,1683402247157,,,,3,0,0,,,2787082
2398607,583,1368957562860,Khalid,1668943943890,https://pk.linkedin.com/in/devkhalidahmed,Pakistan,"<p>I am Khalid Ahmed a Software Engineer, with much enthusiasm and experience in developing software systems. I have the experience of leading, organizing and successfully accomplishing software projects with rich set of feature and functionality. Especially, I have been successful in bending abstract system requirements into real software solutions having high security and performance.</p>

<p>Currently I am working with DHA Peshawar, in Peshawar as a software Engineer. Here I am responsible for programming our proprietary software products to implement new features and support current applications. Additional responsibilities include being part of a collaborative team that produces a quality product for our clients. Perform problem analysis, solution determination, code design and development, integration, test, modification, documentation and provide software support to clients.</p>

<p>I am proficient in ASP.NET MVC 4,5, Entity Framework, LINQ,WPF, Window Forms,PHP, C#. NET, OOPS, ADO.NET, XML, &amp; SQL Server (2008,2012,2014). I have a good Understanding of software development lifecycle. I have a Strong analytical and problem solving skills and excellent verbal and written communication skills with Proficient in MS Office Suite.
I am a Self-starter with excellent interpersonal, motivational, and facilitation skills</p>

<p>**Specialties:**Asp.Net MVC 4,5,Entity Framework,LINQ,WPF,Window Forms,C#,Sql Server</p>
",72,47,1,,,2787636
2400461,1,1369025009877,user2400461,1412494543880,,,,1,0,0,,,2790058
2402311,1,1369064673693,harveylimsponytail,1376666088160,,,,3,0,0,,,2792318
2402315,3,1369064758613,user2402315,1393584440300,,,,3,0,0,,,2792323
2403603,1,1369095363453,chris monty,1485803689100,,,,5,0,0,,,2793996
2404913,1,1369129520783,Marcelo Delage,1680178054743,http://www.imars.fr,France,,2,0,0,,,2795646
2406663,123,1369158899570,James Bourne,1591690022613,,,,9,0,0,,,2797771
2407229,1,1369172033330,user2407229,1441270264980,,,,1,0,0,,,2798494
2407429,96,1369177567063,Chet,1502994067033,,,,12,0,0,,,2798750
2410326,326,1369237876217,ooops,1564090729973,,,,39,68,4,,,2802307
2411858,39,1369276160110,user2411858,1450804673220,,,,2,0,0,,,2804312
2413905,41,1369317437663,müzso,1677255571227,,,,10,0,0,,,2806826
2414369,71,1369324340177,Vinay Putta,1432895663567,,,,5,9,0,,,2807410
2417126,95,1369391218583,Richard Harvie,1676039542777,,,,6,18,0,,,2810846
2417332,49,1369395178723,user2417332,1675668647990,,,,27,4,0,,,2811097
2418730,159,1369422538760,sandman,1590772683477,,,,16,0,0,,,2812870
2421173,63,1369518028440,user2421173,1657822393410,,,,5,3,0,,,2816153
2422715,573,1369587432210,Lorenzo De Francesco,1683394043980,https://lory1990.github.io,"Milano, MI Italia",,90,69,4,,,2818245
2423409,369,1369616586177,msf1013,1679868115897,,,,11,2,0,,,2819282
2424986,11,1369657634610,David Benz,1370541662270,,,,4,0,0,,,2821278
2426609,11,1369699095140,nrvswreck,1512453177213,,,,3,0,0,,,2636030
2427067,113,1369717034097,Waqas Shakeel,1682429018280,,"Lahore, Pakistan","<p>Android Software Engineer and Game Developer in OZI Technology Lahore,Pakistan</p>
",54,214,0,,,2824083
2427335,17,1369723363370,Sunil,1670480323020,,,,5,0,0,,,2824400
2427346,1,1369723597333,Giri Kanchukota,1421047455257,http://www.nexiilabs.com,"Hyderabad, India","<p>I am a software engineer at Nexiilabs pvt ltd. I have over 2 plus years of experience in java and java related technologies like hibernate,struts and spring.</p>
",9,0,0,,,2824421
2427768,11,1369731185363,thib,1369926518823,,,,3,0,0,,,2824930
2435335,426,1369896611840,ntt,1683457206970,,"Bucharest, România",,17,80,0,,,2603013
2437978,23,1369941801167,Nathan,1371002171023,,,,3,0,0,,,2837684
2441283,81,1370019497057,masaha03,1531371800740,,,,4,2,0,,,2841822
2441751,21,1370029479767,user2441751,1386804241180,,,,17,0,0,,,2842408
2442936,58,1370079477187,ayman,1411401885307,,,,10,2,0,,,2844023
2447675,7,1370259669447,user2447675,1373343219147,,,,4,0,0,,,2850324
2451662,1,1370348008440,gaurav makwana,1372226627763,,,,5,0,0,,,2855277
2454462,11,1370414414797,joremy trasmonte,1370933393517,,,"<p>I am a freelancer doing SEO stuffs online. I decided to try <strong>programming</strong> because the market is broader. </p>
",2,0,0,,,2858824
